Image,Mask
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_115_271_82.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_158_281_98.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_352_286_33.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991_132_226_72.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_120_287_377.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165_180_319_148.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212_107_351_82.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212_129_375_103.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_309_218_191.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304_334_383_91.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094_114_199_97.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094_329_262_163.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684_397_353_156.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_128_176_215.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474_441_275_97.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474_163_372_118.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083_132_383_59.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.321465552859463184018938648244_217_371_112.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001_346_223_30.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001_198_372_88.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321_136_291_84.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770_365_265_68.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770_370_329_106.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237_385_276_178.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480_205_276_207.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228_142_322_75.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_395_331_60.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359_98_156_184.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359_138_356_212.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431_388_377_158.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431_391_378_187.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_80_153_184.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_190_112_200.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_107_232_209.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_363_123_215.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_435_248_105.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_129_239_213.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582_198_272_265.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_145_400_304.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_95_358_379.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_170_355_210.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_291_321_247.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_227_287_269.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_178_340_276.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_198_241_286.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_375_288_289.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_135_205_44.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_389_215_52.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_164_366_57.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_386_295_63.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_365_215_66.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_313_199_71.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_361_188_77.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_334_194_79.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_325_170_79.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626_113_248_56.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124_308_333_40.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124_315_217_115.npy,1
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526_123_365_136.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758_200_228_91.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_150_301_118.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_145_266_123.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_251_298_132.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_238_366_163.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_207_206_174.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_186_361_60.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_80_295_102.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_96_237_140.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_108_254_145.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_130_353_198.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327_344_315_41.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027_397_146_289.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064_158_165_159.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507_381_269_108.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022_102_383_295.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022_313_366_444.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992_142_283_76.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832_454_265_97.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_96_319_34.npy,2
F:\myfile\detection\PytorchDeepLearing\processeddata/Image_resize/1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546_70_323_41.npy,2
